id_factura,fecha_emision,hora_emision,cantidad,precio_unitario,metodo_pago,subtotal,iva,id_cliente,id_vendedor,id_carro,total,estado
1794,2024-12-06,00:00:00,1,425275058,Transferencia,285338562,0.19,368,39,106,339552888.78,Pagada
1795,2022-04-08,00:00:00,1,377668818,Transferencia,451441301,0.19,392,16,80,537215148.1899999,Cancelada
1796,2008-01-02,00:00:00,1,363108940,Crédito,136180934,0.19,97,9,41,162055311.45999998,Pagada
1797,2024-12-23,00:00:00,1,226927318,Contado,243523740,0.19,271,2,57,289793250.59999996,Pendiente
1798,2011-04-16,00:00:00,1,247393456,Transferencia,283338873,0.19,332,6,89,337173258.87,Cancelada
1799,2022-10-27,00:00:00,1,68633982,Crédito,26961920,0.19,33,9,117,32084684.799999997,Pendiente
1800,2011-05-07,00:00:00,1,303883128,Crédito,185360361,0.19,205,28,5,220578829.59,Pendiente
1801,2018-02-27,00:00:00,1,191506783,Contado,359038601,0.19,138,45,3,427255935.19,Pendiente
1802,2019-12-01,00:00:00,1,160850524,Contado,105149015,0.19,125,49,76,125127327.85,Pagada
1803,2014-07-15,00:00:00,1,456481009,Contado,201774025,0.19,80,23,23,240111089.75,Pendiente
1804,2016-09-29,00:00:00,1,222888276,Transferencia,358475119,0.19,345,30,41,426585391.60999995,Cancelada
1805,2021-10-21,00:00:00,1,99304145,Transferencia,186758504,0.19,34,41,25,222242619.76,Pagada
1806,2020-12-17,00:00:00,1,219244721,Contado,387250610,0.19,73,34,36,460828225.9,Pagada
1807,2018-01-11,00:00:00,1,30861158,Contado,352044023,0.19,357,37,85,418932387.37,Pagada
1808,2012-05-21,00:00:00,1,360711708,Transferencia,250316240,0.19,205,36,28,297876325.59999996,Cancelada
1809,2012-08-11,00:00:00,1,68633982,Contado,348364616,0.19,317,12,30,414553893.03999996,Pendiente
1810,2023-04-14,00:00:00,1,227009349,Contado,85416319,0.19,348,25,108,101645419.61,Pagada
1811,2015-02-06,00:00:00,1,456796495,Transferencia,341647859,0.19,152,1,18,406560952.21,Pagada
1812,2014-09-21,00:00:00,1,296162991,Transferencia,89486171,0.19,372,20,46,106488543.49,Cancelada
1813,2020-10-15,00:00:00,1,369518341,Transferencia,304346551,0.19,88,6,84,362172395.69,Pendiente
1814,2025-10-25,00:00:00,1,91619448,Transferencia,171342367,0.19,268,36,89,203897416.73,Pendiente
1815,2023-03-29,00:00:00,1,371937718,Crédito,203125186,0.19,293,1,5,241718971.34,Pagada
1816,2014-10-30,00:00:00,1,292689425,Crédito,409100816,0.19,331,49,74,486829971.03999996,Cancelada
1817,2017-10-01,00:00:00,1,326511991,Transferencia,220443272,0.19,343,37,102,262327493.67999998,Cancelada
1818,2024-02-06,00:00:00,1,308990038,Crédito,453321551,0.19,342,24,30,539452645.6899999,Pagada
1819,2015-09-21,00:00:00,1,113656013,Crédito,389643404,0.19,375,9,9,463675650.76,Pendiente
1820,2010-01-01,00:00:00,1,326511991,Transferencia,483908833,0.19,158,5,16,575851511.27,Pendiente
1821,2021-01-25,00:00:00,1,456481009,Crédito,88791159,0.19,209,30,119,105661479.21,Cancelada
1822,2008-03-07,00:00:00,1,456796495,Contado,218410061,0.19,153,24,45,259907972.58999997,Pendiente
1823,2021-09-18,00:00:00,1,303883128,Crédito,323507991,0.19,82,22,57,384974509.28999996,Cancelada
1824,2019-06-13,00:00:00,1,185481848,Contado,274220751,0.19,11,33,15,326322693.69,Pendiente
1825,2017-01-24,00:00:00,1,407494105,Transferencia,53889974,0.19,125,21,68,64129069.059999995,Pendiente
1826,2010-11-10,00:00:00,1,81504504,Crédito,29507869,0.19,451,8,110,35114364.11,Pagada
1827,2014-08-06,00:00:00,1,68633982,Crédito,260023285,0.19,215,30,105,309427709.15,Pagada
1828,2009-05-26,00:00:00,1,19305707,Transferencia,218646811,0.19,388,32,7,260189705.08999997,Cancelada
1829,2016-04-12,00:00:00,1,88470798,Transferencia,243875481,0.19,368,30,14,290211822.39,Cancelada
1830,2020-04-23,00:00:00,1,44470638,Transferencia,152129220,0.19,67,19,22,181033771.79999998,Pagada
1831,2009-03-11,00:00:00,1,41908184,Contado,132450825,0.19,189,46,33,157616481.75,Cancelada
1832,2008-01-07,00:00:00,1,227009349,Contado,195127622,0.19,370,6,63,232201870.17999998,Pagada
1833,2023-10-10,00:00:00,1,180037678,Transferencia,389518465,0.19,372,43,134,463526973.34999996,Pendiente
1834,2020-07-23,00:00:00,1,302279879,Transferencia,145326257,0.19,433,48,37,172938245.82999998,Pendiente
1835,2016-01-21,00:00:00,1,473725183,Transferencia,488083670,0.19,271,9,118,580819567.3,Pagada
1836,2010-06-17,00:00:00,1,159178619,Contado,187792045,0.19,221,32,23,223472533.54999998,Pagada
1837,2014-04-30,00:00:00,1,368797572,Transferencia,360307130,0.19,110,19,8,428765484.7,Pagada
1838,2008-09-12,00:00:00,1,429330858,Transferencia,275651315,0.19,54,25,23,328025064.84999996,Pendiente
1839,2013-04-11,00:00:00,1,439152381,Transferencia,442413330,0.19,159,39,45,526471862.7,Pendiente
1840,2017-09-06,00:00:00,1,425275058,Contado,170609117,0.19,492,12,52,203024849.23,Pendiente
1841,2023-10-01,00:00:00,1,486592738,Crédito,317961073,0.19,399,5,33,378373676.87,Pendiente
1842,2021-03-27,00:00:00,1,123615328,Crédito,202942703,0.19,129,7,110,241501816.57,Cancelada
1843,2016-11-03,00:00:00,1,299617790,Crédito,329892518,0.19,43,35,18,392572096.41999996,Cancelada
1844,2022-01-08,00:00:00,1,66732227,Crédito,446177803,0.19,237,44,90,530951585.57,Cancelada
1845,2015-02-19,00:00:00,1,408800482,Crédito,197736868,0.19,448,42,23,235306872.92,Pagada
1846,2023-12-18,00:00:00,1,78565715,Crédito,394912823,0.19,21,36,33,469946259.37,Pendiente
1847,2016-08-01,00:00:00,1,289577866,Transferencia,124355771,0.19,421,10,8,147983367.48999998,Cancelada
1848,2017-02-08,00:00:00,1,19305707,Crédito,88253924,0.19,200,18,68,105022169.56,Pendiente
1849,2016-07-22,00:00:00,1,425275058,Crédito,192782642,0.19,150,6,137,229411343.98,Pendiente
1850,2017-10-05,00:00:00,1,363562713,Crédito,439615686,0.19,485,39,96,523142666.34,Cancelada
1851,2020-03-23,00:00:00,1,348439940,Contado,359668419,0.19,324,46,3,428005418.60999995,Pagada
1852,2012-09-26,00:00:00,1,219244721,Crédito,327237778,0.19,200,38,128,389412955.82,Pagada
1853,2022-11-10,00:00:00,1,240166457,Contado,142904086,0.19,81,26,110,170055862.34,Pendiente
1854,2011-11-21,00:00:00,1,464054939,Crédito,400160914,0.19,182,9,112,476191487.65999997,Pagada
1855,2018-08-26,00:00:00,1,475796479,Crédito,338275750,0.19,485,28,84,402548142.5,Pagada
1856,2011-02-13,00:00:00,1,187740075,Crédito,347162218,0.19,385,18,58,413123039.41999996,Pendiente
1857,2012-03-21,00:00:00,1,126749719,Transferencia,147248000,0.19,192,12,67,175225120.0,Cancelada
1858,2020-06-16,00:00:00,1,187740075,Contado,456648867,0.19,388,11,80,543412151.73,Cancelada
1859,2016-08-16,00:00:00,1,20279166,Contado,460049994,0.19,149,10,98,547459492.86,Pendiente
1860,2016-01-30,00:00:00,1,140064881,Transferencia,153734042,0.19,444,39,12,182943509.98,Cancelada
1861,2017-05-10,00:00:00,1,348439940,Contado,282308641,0.19,448,31,79,335947282.78999996,Cancelada
1862,2011-06-17,00:00:00,1,304924610,Contado,322418320,0.19,22,22,46,383677800.8,Pendiente
1863,2014-06-21,00:00:00,1,92394484,Contado,272196475,0.19,96,33,37,323913805.25,Cancelada
1864,2023-01-11,00:00:00,1,416988737,Transferencia,498114179,0.19,207,38,113,592755873.01,Pendiente
1865,2010-10-25,00:00:00,1,379409904,Crédito,30413840,0.19,404,5,108,36192469.6,Pagada
1866,2011-01-05,00:00:00,1,169954312,Crédito,188287582,0.19,118,29,57,224062222.57999998,Pagada
1867,2008-04-05,00:00:00,1,328833233,Transferencia,294319809,0.19,370,4,77,350240572.71,Pagada
1868,2009-08-10,00:00:00,1,273232003,Contado,492837334,0.19,346,46,99,586476427.4599999,Cancelada
1869,2022-07-17,00:00:00,1,368797572,Contado,71315548,0.19,189,17,7,84865502.11999999,Pagada
1870,2008-05-08,00:00:00,1,268558652,Contado,226235385,0.19,175,47,28,269220108.15,Pendiente
1871,2011-03-25,00:00:00,1,205190196,Transferencia,422756439,0.19,279,47,23,503080162.40999997,Pagada
1872,2024-03-06,00:00:00,1,338759537,Contado,99647729,0.19,350,24,86,118580797.50999999,Cancelada
1873,2018-12-01,00:00:00,1,416988737,Contado,354796457,0.19,96,18,61,422207783.83,Pendiente
1874,2022-10-03,00:00:00,1,420225663,Contado,192687179,0.19,151,9,2,229297743.01,Pendiente
1875,2017-10-17,00:00:00,1,495127528,Transferencia,63651723,0.19,99,7,94,75745550.36999999,Pagada
1876,2011-01-17,00:00:00,1,273232003,Contado,304131178,0.19,492,36,128,361916101.82,Pendiente
1877,2009-11-24,00:00:00,1,191506783,Transferencia,283571662,0.19,444,23,53,337450277.78,Pendiente
1878,2011-01-29,00:00:00,1,308990038,Crédito,268404407,0.19,467,44,80,319401244.33,Cancelada
1879,2022-05-28,00:00:00,1,363108940,Transferencia,343518290,0.19,374,19,126,408786765.09999996,Pendiente
1880,2017-04-29,00:00:00,1,391914029,Crédito,498303970,0.19,12,24,39,592981724.3,Pendiente
1881,2018-03-24,00:00:00,1,299617790,Crédito,410749054,0.19,343,32,67,488791374.26,Pagada
1882,2025-09-10,00:00:00,1,180037678,Transferencia,162811595,0.19,44,3,61,193745798.04999998,Cancelada
1883,2023-08-06,00:00:00,1,88470798,Contado,55930324,0.19,241,21,90,66557085.559999995,Pagada
1884,2021-07-22,00:00:00,1,300957844,Transferencia,261315380,0.19,194,28,108,310965302.2,Pagada
1885,2017-07-19,00:00:00,1,312835570,Crédito,229152278,0.19,158,50,22,272691210.82,Cancelada
1886,2021-12-23,00:00:00,1,145593186,Contado,437381283,0.19,211,33,126,520483726.77,Cancelada
1887,2012-01-12,00:00:00,1,247393456,Transferencia,123713647,0.19,406,9,105,147219239.93,Pendiente
1888,2018-03-11,00:00:00,1,401069204,Contado,444816062,0.19,144,1,137,529331113.78,Cancelada
1889,2019-06-05,00:00:00,1,227893623,Contado,433361444,0.19,442,37,44,515700118.35999995,Pagada
1890,2017-07-06,00:00:00,1,133371257,Transferencia,168289310,0.19,149,10,42,200264278.89999998,Pagada
1891,2020-05-19,00:00:00,1,292689425,Contado,402202494,0.19,263,9,82,478620967.85999995,Pagada
1892,2018-02-03,00:00:00,1,88508120,Transferencia,96817295,0.19,295,24,26,115212581.05,Cancelada
1893,2016-08-17,00:00:00,1,369518341,Crédito,215304219,0.19,492,32,33,256212020.60999998,Cancelada
1894,2015-12-20,00:00:00,1,328833233,Transferencia,475144546,0.19,418,1,118,565422009.74,Cancelada
1895,2013-01-23,00:00:00,1,392216717,Contado,437556332,0.19,272,46,47,520692035.08,Pendiente
1896,2012-03-02,00:00:00,1,154502631,Transferencia,51686794,0.19,259,37,101,61507284.86,Pagada
1897,2017-07-11,00:00:00,1,495127528,Contado,274340949,0.19,470,2,116,326465729.31,Pagada
1898,2021-07-23,00:00:00,1,78565715,Crédito,152384644,0.19,471,47,1,181337726.35999998,Pendiente
1899,2008-03-01,00:00:00,1,363562713,Crédito,139901160,0.19,12,4,131,166482380.4,Pagada
1900,2020-12-17,00:00:00,1,185466977,Contado,359876772,0.19,396,5,101,428253358.68,Cancelada
1901,2019-03-04,00:00:00,1,464054939,Contado,21639191,0.19,116,41,108,25750637.29,Pagada
1902,2024-05-23,00:00:00,1,338759537,Transferencia,195671882,0.19,375,26,100,232849539.57999998,Pendiente
1903,2013-04-23,00:00:00,1,257467980,Contado,211216655,0.19,56,15,90,251347819.45,Pagada
1904,2023-12-21,00:00:00,1,363562713,Transferencia,462830872,0.19,189,46,103,550768737.68,Pagada
1905,2019-04-03,00:00:00,1,145593186,Contado,353210284,0.19,124,22,40,420320237.96,Pendiente
1906,2014-01-14,00:00:00,1,257467980,Crédito,279068735,0.19,285,27,34,332091794.65,Pagada
1907,2017-03-19,00:00:00,1,78565715,Transferencia,321655903,0.19,358,18,71,382770524.57,Pendiente
1908,2020-04-01,00:00:00,1,328833233,Transferencia,98447683,0.19,257,4,20,117152742.77,Pendiente
1909,2020-12-04,00:00:00,1,438513876,Crédito,440737289,0.19,266,30,114,524477373.90999997,Cancelada
1910,2016-03-25,00:00:00,1,156628199,Contado,166435601,0.19,92,11,105,198058365.19,Pendiente
1911,2008-10-01,00:00:00,1,302279879,Contado,191817840,0.19,426,14,114,228263229.6,Pagada
1912,2008-11-06,00:00:00,1,156628199,Crédito,280220100,0.19,142,9,131,333461919.0,Cancelada
1913,2020-09-28,00:00:00,1,30861158,Transferencia,188667811,0.19,170,18,70,224514695.09,Pagada
1914,2018-11-02,00:00:00,1,133371257,Crédito,344683969,0.19,372,31,76,410173923.10999995,Pagada
1915,2023-10-23,00:00:00,1,330746768,Crédito,494171639,0.19,498,12,122,588064250.41,Pendiente
1916,2016-04-07,00:00:00,1,52029386,Contado,307929330,0.19,69,33,120,366435902.7,Cancelada
1917,2010-07-16,00:00:00,1,371937718,Contado,127405503,0.19,239,11,21,151612548.57,Pagada
1918,2021-01-05,00:00:00,1,172431016,Transferencia,462454881,0.19,313,36,41,550321308.39,Cancelada
1919,2018-10-19,00:00:00,1,145593186,Crédito,455256599,0.19,426,40,16,541755352.81,Pendiente
1920,2023-06-27,00:00:00,1,360711708,Crédito,366733556,0.19,357,21,54,436412931.64,Pagada
1921,2009-10-17,00:00:00,1,31145185,Transferencia,121036451,0.19,32,47,93,144033376.69,Pagada
1922,2011-03-09,00:00:00,1,61684778,Contado,340827178,0.19,345,18,4,405584341.82,Cancelada
1923,2024-05-17,00:00:00,1,392216717,Contado,344850610,0.19,353,1,10,410372225.9,Cancelada
1924,2024-05-26,00:00:00,1,240166457,Crédito,84619080,0.19,175,4,106,100696705.19999999,Pendiente
1925,2019-10-22,00:00:00,1,113656013,Contado,178709550,0.19,20,6,28,212664364.5,Cancelada
1926,2024-10-31,00:00:00,1,172431016,Contado,413751821,0.19,149,32,131,492364666.98999995,Cancelada
1927,2025-06-20,00:00:00,1,235193737,Transferencia,52514486,0.19,352,34,78,62492238.339999996,Pendiente
1928,2014-04-08,00:00:00,1,308657670,Crédito,414865804,0.19,328,42,129,493690306.76,Pendiente
1929,2018-06-05,00:00:00,1,247393456,Transferencia,495008186,0.19,30,34,124,589059741.3399999,Pendiente
1930,2019-08-05,00:00:00,1,63800302,Contado,124659271,0.19,437,12,78,148344532.48999998,Pagada
1931,2009-10-02,00:00:00,1,79588311,Crédito,301053096,0.19,150,11,38,358253184.24,Pendiente
1932,2019-09-27,00:00:00,1,456796495,Transferencia,448878523,0.19,123,45,33,534165442.37,Pendiente
1933,2021-09-06,00:00:00,1,30861158,Contado,290652328,0.19,105,17,61,345876270.32,Pagada
1934,2009-12-25,00:00:00,1,205190196,Transferencia,171642548,0.19,470,46,81,204254632.12,Pendiente
1935,2013-07-01,00:00:00,1,438513876,Contado,153265569,0.19,111,29,70,182386027.10999998,Cancelada
1936,2018-08-06,00:00:00,1,125324651,Contado,444508825,0.19,107,16,54,528965501.75,Cancelada
1937,2022-02-22,00:00:00,1,486592738,Crédito,221868246,0.19,497,6,79,264023212.73999998,Cancelada
1938,2024-08-19,00:00:00,1,41908184,Transferencia,247091738,0.19,392,9,14,294039168.21999997,Pagada
1939,2022-11-20,00:00:00,1,240166457,Transferencia,396156507,0.19,422,27,79,471426243.33,Pagada
1940,2022-12-31,00:00:00,1,161590838,Contado,459475299,0.19,182,5,108,546775605.81,Pendiente
1941,2009-10-01,00:00:00,1,281535042,Contado,477790369,0.19,100,25,97,568570539.11,Cancelada
1942,2023-05-05,00:00:00,1,371937718,Transferencia,25859418,0.19,425,35,40,30772707.419999998,Cancelada
1943,2022-03-19,00:00:00,1,158112879,Crédito,180082565,0.19,270,50,29,214298252.35,Pagada
1944,2020-02-04,00:00:00,1,44989397,Transferencia,160116801,0.19,132,24,39,190538993.19,Pagada
1945,2025-11-25,00:00:00,1,320486948,Crédito,129650531,0.19,301,1,23,154284131.89,Cancelada
1946,2020-12-31,00:00:00,1,101500954,Transferencia,97341410,0.19,162,31,87,115836277.89999999,Pagada
1947,2015-01-03,00:00:00,1,328833233,Contado,178969289,0.19,453,5,111,212973453.91,Pendiente
1948,2021-10-01,00:00:00,1,172431016,Transferencia,33574082,0.19,363,4,65,39953157.58,Pendiente
1949,2009-03-08,00:00:00,1,88470798,Transferencia,35473281,0.19,63,23,92,42213204.39,Pagada
1950,2015-09-15,00:00:00,1,222888276,Contado,369843858,0.19,203,36,42,440114191.02,Cancelada
1951,2019-12-31,00:00:00,1,302279879,Contado,365738572,0.19,373,42,92,435228900.68,Cancelada
1952,2025-06-17,00:00:00,1,438513876,Crédito,429296227,0.19,114,45,66,510862510.13,Pagada
1953,2008-03-29,00:00:00,1,392216717,Contado,246249874,0.19,414,49,45,293037350.06,Pagada
1954,2018-07-07,00:00:00,1,68633982,Transferencia,62256933,0.19,73,4,5,74085750.27,Pendiente
1955,2018-03-08,00:00:00,1,300957844,Transferencia,217907609,0.19,413,6,103,259310054.70999998,Pagada
1956,2019-07-01,00:00:00,1,191506783,Transferencia,269612480,0.19,53,8,71,320838851.2,Pagada
1957,2018-07-10,00:00:00,1,408800482,Crédito,436502788,0.19,47,37,73,519438317.71999997,Pagada
1958,2020-11-14,00:00:00,1,257467980,Crédito,99250063,0.19,49,24,23,118107574.97,Pagada
1959,2024-06-16,00:00:00,1,288850118,Contado,259812235,0.19,365,1,32,309176559.65,Pagada
1960,2015-06-08,00:00:00,1,91619448,Crédito,356022066,0.19,308,40,26,423666258.53999996,Pagada
1961,2017-06-10,00:00:00,1,200848895,Transferencia,225095132,0.19,233,12,127,267863207.07999998,Cancelada
1962,2015-12-01,00:00:00,1,379016286,Transferencia,318105287,0.19,270,30,51,378545291.53,Pendiente
1963,2025-11-26,00:00:00,1,123615328,Crédito,104277145,0.19,239,7,21,124089802.55,Pendiente
1964,2014-08-10,00:00:00,1,159178619,Transferencia,338818143,0.19,370,43,136,403193590.16999996,Cancelada
1965,2014-06-27,00:00:00,1,61438545,Transferencia,258445458,0.19,450,6,38,307550095.02,Cancelada
1966,2011-10-04,00:00:00,1,348439940,Crédito,427195955,0.19,404,21,119,508363186.45,Pendiente
1967,2008-10-16,00:00:00,1,250693250,Crédito,188624183,0.19,64,12,64,224462777.76999998,Cancelada
1968,2023-08-03,00:00:00,1,407494105,Crédito,77845084,0.19,279,28,1,92635649.96,Pagada
1969,2021-05-27,00:00:00,1,146188837,Contado,166862140,0.19,25,6,110,198565946.6,Cancelada
1970,2024-10-22,00:00:00,1,52029386,Crédito,264782660,0.19,311,48,60,315091365.4,Pendiente
1971,2014-10-26,00:00:00,1,296162991,Crédito,168149233,0.19,500,3,79,200097587.26999998,Pagada
1972,2024-04-21,00:00:00,1,338759537,Contado,126182697,0.19,102,48,58,150157409.43,Pagada
1973,2025-08-09,00:00:00,1,348439940,Transferencia,399190170,0.19,124,24,87,475036302.29999995,Pendiente
1974,2020-08-22,00:00:00,1,123615328,Transferencia,345635008,0.19,304,15,74,411305659.52,Cancelada
1975,2013-11-03,00:00:00,1,299617790,Crédito,263381562,0.19,47,29,129,313424058.78,Pagada
1976,2009-05-18,00:00:00,1,160850524,Contado,172880854,0.19,324,4,129,205728216.26,Pagada
1977,2022-02-11,00:00:00,1,292689425,Crédito,107456858,0.19,348,37,46,127873661.02,Pendiente
1978,2018-08-12,00:00:00,1,303883128,Transferencia,334864232,0.19,102,9,17,398488436.08,Pagada
1979,2020-12-19,00:00:00,1,44989397,Contado,89007069,0.19,253,13,136,105918412.11,Pagada
1980,2011-10-17,00:00:00,1,68633982,Crédito,193303927,0.19,111,3,133,230031673.13,Pendiente
1981,2020-11-05,00:00:00,1,79588311,Transferencia,29103302,0.19,69,3,71,34632929.379999995,Pendiente
1982,2009-02-26,00:00:00,1,235111739,Transferencia,86526328,0.19,208,30,108,102966330.32,Pendiente
1983,2022-09-20,00:00:00,1,456481009,Transferencia,48144643,0.19,330,5,138,57292125.169999994,Pagada
1984,2014-07-18,00:00:00,1,438513876,Crédito,485863128,0.19,166,28,6,578177122.3199999,Pagada
1985,2024-07-15,00:00:00,1,247393456,Contado,195308775,0.19,116,38,104,232417442.25,Pendiente
1986,2022-01-01,00:00:00,1,379409904,Transferencia,316661511,0.19,21,21,104,376827198.09,Pagada
1987,2008-08-11,00:00:00,1,429330858,Contado,276141926,0.19,452,44,67,328608891.94,Pendiente
1988,2014-06-07,00:00:00,1,219244721,Transferencia,218009802,0.19,209,1,5,259431664.38,Pendiente
1989,2018-11-15,00:00:00,1,81504504,Crédito,96102977,0.19,438,1,89,114362542.63,Cancelada
1990,2009-11-06,00:00:00,1,249260601,Transferencia,189258610,0.19,18,31,26,225217745.89999998,Cancelada
1991,2010-11-04,00:00:00,1,317698399,Transferencia,466571554,0.19,371,17,26,555220149.26,Cancelada
1992,2019-05-04,00:00:00,1,227893623,Contado,406816160,0.19,40,45,12,484111230.4,Pagada
1993,2009-09-21,00:00:00,1,133371257,Transferencia,221342187,0.19,490,42,47,263397202.53,Pagada
1994,2025-07-30,00:00:00,1,145593186,Crédito,315347251,0.19,43,6,24,375263228.69,Pagada
1995,2014-03-26,00:00:00,1,439152381,Transferencia,33671559,0.19,471,33,42,40069155.21,Pendiente
1996,2013-08-26,00:00:00,1,160850524,Contado,357632931,0.19,385,37,95,425583187.89,Pendiente
1997,2010-12-21,00:00:00,1,101500954,Contado,253141359,0.19,314,20,80,301238217.21,Pagada
1998,2021-10-23,00:00:00,1,317698399,Transferencia,366994872,0.19,390,36,51,436723897.68,Pagada
1999,2014-04-20,00:00:00,1,308990038,Transferencia,193884023,0.19,259,46,72,230721987.36999997,Cancelada
2000,2014-03-04,00:00:00,1,407494105,Crédito,232352686,0.19,255,21,22,276499696.34,Cancelada
2001,2013-10-05,00:00:00,1,342158763,Crédito,115562181,0.19,389,45,48,137518995.39,Pagada
2002,2008-04-26,00:00:00,1,123615328,Crédito,195347657,0.19,493,19,64,232463711.82999998,Pagada
2003,2024-08-17,00:00:00,1,268558652,Transferencia,349145922,0.19,168,15,8,415483647.18,Pagada
2004,2010-07-02,00:00:00,1,123615328,Crédito,468863445,0.19,200,42,31,557947499.55,Pagada
2005,2021-07-17,00:00:00,1,133371257,Transferencia,428307243,0.19,49,10,103,509685619.16999996,Pendiente
2006,2011-12-01,00:00:00,1,41908184,Contado,38540292,0.19,237,37,14,45862947.48,Pagada
2007,2021-04-09,00:00:00,1,407494105,Crédito,365541381,0.19,492,34,80,434994243.39,Pagada
2008,2024-07-28,00:00:00,1,30861158,Crédito,171885569,0.19,257,30,136,204543827.10999998,Pendiente
2009,2011-05-23,00:00:00,1,200848895,Contado,193953777,0.19,440,27,109,230804994.63,Pagada
2010,2022-10-13,00:00:00,1,330746768,Crédito,323663253,0.19,209,38,2,385159271.07,Cancelada
2011,2018-01-06,00:00:00,1,439152381,Contado,426138215,0.19,399,36,62,507104475.84999996,Pagada
2012,2016-04-17,00:00:00,1,240166457,Transferencia,325227020,0.19,283,37,128,387020153.8,Pagada
2013,2011-12-07,00:00:00,1,126806143,Crédito,41142767,0.19,369,14,37,48959892.73,Cancelada
2014,2013-11-10,00:00:00,1,495127528,Transferencia,494196394,0.19,443,27,26,588093708.86,Pagada
2015,2025-07-20,00:00:00,1,332161682,Transferencia,294721340,0.19,269,23,130,350718394.59999996,Pagada
2016,2023-09-19,00:00:00,1,41908184,Contado,49989168,0.19,457,9,99,59487109.919999994,Pendiente
2017,2013-04-18,00:00:00,1,406577928,Crédito,408037769,0.19,5,39,14,485564945.10999995,Pendiente
2018,2018-11-16,00:00:00,1,227009349,Transferencia,405081520,0.19,6,17,15,482047008.79999995,Pagada
2019,2012-01-21,00:00:00,1,303602600,Transferencia,403145511,0.19,467,18,52,479743158.09,Cancelada
2020,2025-12-05,00:00:00,1,512951021,Crédito,90795426,0.19,95,31,42,108046556.94,Pagada
2021,2019-10-30,00:00:00,1,200848895,Contado,286651227,0.19,107,50,16,341114960.13,Pagada
2022,2008-09-28,00:00:00,1,257467980,Contado,54294184,0.19,421,8,52,64610078.95999999,Cancelada
2023,2015-09-09,00:00:00,1,235111739,Transferencia,56450667,0.19,14,27,27,67176293.73,Cancelada
2024,2009-11-22,00:00:00,1,299617790,Contado,95114383,0.19,416,47,115,113186115.77,Cancelada
2025,2011-04-03,00:00:00,1,19305707,Crédito,101373487,0.19,16,6,13,120634449.53,Pagada
2026,2021-05-10,00:00:00,1,154502631,Contado,74896778,0.19,301,40,21,89127165.82,Pagada
2027,2011-06-16,00:00:00,1,332161682,Contado,300665688,0.19,55,47,23,357792168.71999997,Pagada
2028,2019-02-14,00:00:00,1,132040572,Transferencia,107714898,0.19,172,33,71,128180728.61999999,Pagada
2029,2024-11-18,00:00:00,1,330746768,Transferencia,403247338,0.19,399,10,9,479864332.21999997,Pendiente
2030,2017-04-05,00:00:00,1,326511991,Crédito,146171965,0.19,213,31,4,173944638.35,Cancelada
2031,2025-04-11,00:00:00,1,300957844,Transferencia,69316643,0.19,58,13,54,82486805.17,Pendiente
2032,2016-08-04,00:00:00,1,235111739,Contado,425154768,0.19,282,20,77,505934173.91999996,Pagada
2033,2013-05-03,00:00:00,1,379016286,Crédito,213443676,0.19,66,35,122,253997974.44,Pagada
2034,2022-10-26,00:00:00,1,113656013,Crédito,211706421,0.19,429,6,30,251930640.98999998,Cancelada
2035,2017-11-14,00:00:00,1,326511991,Crédito,201547223,0.19,306,14,62,239841195.36999997,Pagada
2036,2024-04-13,00:00:00,1,408770151,Crédito,63571757,0.19,269,50,28,75650390.83,Pagada
2037,2022-04-20,00:00:00,1,326511991,Transferencia,241535372,0.19,474,47,128,287427092.68,Pagada
2038,2011-10-02,00:00:00,1,91619448,Crédito,204454400,0.19,7,50,26,243300736.0,Cancelada
2039,2012-09-23,00:00:00,1,303602600,Crédito,423109899,0.19,126,5,120,503500779.81,Pagada
2040,2020-12-15,00:00:00,1,126806143,Contado,57353613,0.19,353,3,107,68250799.47,Pendiente
2041,2024-06-20,00:00:00,1,368797572,Transferencia,284385141,0.19,194,17,12,338418317.78999996,Pagada
2042,2015-09-27,00:00:00,1,247393456,Transferencia,235048947,0.19,171,22,27,279708246.93,Cancelada
2043,2009-03-21,00:00:00,1,401069204,Crédito,312654445,0.19,242,3,100,372058789.55,Pendiente
2044,2022-05-28,00:00:00,1,369518341,Crédito,53366768,0.19,327,10,40,63506453.919999994,Pagada
2045,2013-12-05,00:00:00,1,228565480,Crédito,301685076,0.19,360,23,91,359005240.44,Pagada
2046,2024-12-10,00:00:00,1,22512965,Crédito,243527768,0.19,255,50,14,289798043.92,Pagada
2047,2010-08-08,00:00:00,1,342158763,Transferencia,364573795,0.19,136,36,130,433842816.04999995,Pagada
2048,2009-03-06,00:00:00,1,145593186,Contado,443982366,0.19,374,43,67,528339015.53999996,Cancelada
2049,2011-10-04,00:00:00,1,495127528,Contado,232595601,0.19,146,40,26,276788765.19,Cancelada
2050,2018-05-29,00:00:00,1,249260601,Crédito,392903345,0.19,422,26,73,467554980.54999995,Pendiente
2051,2016-12-10,00:00:00,1,329528314,Transferencia,103206405,0.19,306,15,120,122815621.94999999,Pendiente
2052,2018-09-06,00:00:00,1,289577866,Crédito,314257613,0.19,62,44,135,373966559.46999997,Pendiente
2053,2014-10-04,00:00:00,1,317698399,Contado,461762058,0.19,492,12,85,549496849.02,Cancelada
2054,2018-09-06,00:00:00,1,320839135,Transferencia,68035838,0.19,372,5,94,80962647.22,Pendiente
